"","Datetime","Symbol","rv10_ss","open_price","rv5","medrv","rsv_ss","rsv","nobs","rk_th2","bv_ss","rv5_ss","rv10","open_time","open_to_close","close_time","close_price","rk_parzen","bv","rk_twoscale"
"15",2000-01-24,".DJI",0.000300661664843865,11251.94,0.000276638402294868,0.000131372396854916,0.000143681936830963,0.000143681936830963,11060,0.000125470875120757,0.000233747681574096,0.000276638402294868,0.000300661664843865,93003,-0.0228825863105691,160002,10997.39,0.000279710780438621,0.000233747681574096,0.00013434012678033
"16",2000-01-25,".DJI",0.000163148350699227,11010.96,0.000164072151654027,0.000115472898114109,6.01074993089755e-05,6.01074993089755e-05,11073,0.000103790677634295,0.000151516278957695,0.000164072151654027,0.000163148350699227,93005,0.00165425409149123,160003,11029.19,0.000151766090117239,0.000151516278957695,0.00011274171039307
"17",2000-01-26,".DJI",9.53937131461251e-05,11025.85,8.73382704640201e-05,3.5350284451552e-05,3.68186961887597e-05,3.68186961887597e-05,10855,6.62266337379682e-05,7.36891273266697e-05,8.73382704640201e-05,9.5393713146125e-05,93006,0.00174346945563997,160004,11045.09,9.64458176546145e-05,7.36891273266697e-05,6.86626198633186e-05
"18",2000-01-27,".DJI",0.000184745475552845,11035.55,0.000174037826402885,8.30094564480168e-05,9.91905096153156e-05,9.91905096153155e-05,11003,9.09878742560454e-05,0.000162478864287759,0.000174037826402885,0.000184745475552845,93004,-0.000379754125098941,160003,11031.36,0.000219124223572569,0.000162478864287759,9.64785514641584e-05
"19",2000-01-28,".DJI",0.000360353406195176,11024.92,0.000291198969397977,0.000121206814311739,0.000183018904965042,0.000183018904965042,11079,0.000138552643915124,0.00027658502330056,0.000291198969397977,0.000360353406195176,93017,-0.0235617474503531,160016,10768.19,0.000243153189900238,0.00027658502330056,0.000149596223046442
"20",2000-01-31,".DJI",0.000173219474644624,10735.77,0.000188454360436918,0.000115048954968187,5.60987631245656e-05,5.60987631245656e-05,11117,0.000108482217667716,0.000195533783088746,0.000188454360436918,0.000173219474644624,93002,0.0187587133337122,160000,10939.06,0.000149697591361946,0.000195533783088746,0.000118229429867407
"21",2000-02-01,".DJI",0.000117848377900798,10937.74,0.000124586698678317,9.77593664286378e-05,5.01056683688609e-05,5.01056683688609e-05,11028,7.90496089867472e-05,0.000129286160908106,0.000124586698678317,0.000117848377900798,93004,0.00917630917370538,160002,11038.57,9.64959494653422e-05,0.000129286160908106,8.32486971466121e-05
"22",2000-02-02,".DJI",0.00012504506016171,11037.64,0.000145761243401485,6.76031226885956e-05,8.6044493474976e-05,8.6044493474976e-05,10982,0.000135387991797236,0.000133658017615165,0.000145761243401485,0.00012504506016171,93002,-0.00276527974150831,160002,11007.16,0.000159406026954802,0.000133658017615165,0.00014357240527346
"23",2000-02-03,".DJI",0.000166456831057858,11010.48,0.000144413989438533,0.000103354110433816,6.90960296148009e-05,6.90960296148009e-05,11182,9.40293974004868e-05,0.000145991365061055,0.000144413989438533,0.000166456831057858,93004,0.000290589972332,160003,11013.68,0.000210772369533513,0.000145991365061055,9.87414463699712e-05
"24",2000-02-04,".DJI",0.000106020429473471,11014.37,0.000100799123045871,4.41306596702719e-05,4.91140288369018e-05,4.91140288369018e-05,11021,6.4307014460753e-05,7.51105080126736e-05,0.000100799123045871,0.000106020429473471,93012,-0.00372479884021537,160011,10973.42,0.000108014868660571,7.51105080126736e-05,6.73063254691333e-05
"25",2000-02-07,".DJI",8.71970665672812e-05,10965.97,9.16868729328045e-05,4.2266770596934e-05,5.23782299489772e-05,5.23782299489772e-05,10585,5.22507140482107e-05,8.23469993557656e-05,9.16868729328045e-05,8.71970665672812e-05,93010,-0.00537555327596273,160010,10907.18,7.89785644486331e-05,8.23469993557656e-05,5.42925000655154e-05
"26",2000-02-08,".DJI",0.000103377244815009,10904.26,8.34030469282398e-05,1.99111758851318e-05,2.43422454594515e-05,2.43422454594515e-05,10802,5.14933807627009e-05,6.52725538296662e-05,8.34030469282398e-05,0.000103377244815009,93002,0.00448267730728169,160001,10953.25,0.000113047812825498,6.52725538296662e-05,5.37261780722679e-05
"27",2000-02-09,".DJI",0.000111816973114618,10948.82,9.7186796221426e-05,6.75778010140733e-05,7.06381291164428e-05,7.06381291164428e-05,10881,6.61185471979691e-05,9.30820726737781e-05,9.71867962214261e-05,0.000111816973114618,93009,-0.0223703801547384,160007,10706.61,0.000149628841833013,9.30820726737781e-05,7.0769777584025e-05
"28",2000-02-10,".DJI",8.22180913991798e-05,10697.92,0.000106199435151953,7.7986910815834e-05,5.58187561447898e-05,5.58187561447898e-05,10955,8.11508734122085e-05,0.000111559244479361,0.000106199435151953,8.22180913991798e-05,93004,-0.00488388187236843,155959,10645.8,6.74424450466483e-05,0.000111559244479361,8.6838416609826e-05
"29",2000-02-11,".DJI",0.000113037943711152,10638.64,0.000148073333009877,0.000114349845619798,9.13075704943012e-05,9.13075704943012e-05,11011,9.76709059061976e-05,0.000174313924048406,0.000148073333009877,0.000113037943711152,93003,-0.0195360498053905,160002,10432.82,0.000144760804699335,0.000174313924048406,0.000108940105315315
"30",2000-02-14,".DJI",9.82939999402158e-05,10431.65,0.000106974716513376,7.27094621982261e-05,3.93767480148793e-05,3.93767480148793e-05,10871,7.70263798915262e-05,0.000109861435889202,0.000106974716513376,9.82939999402158e-05,93006,0.00833013576618669,160005,10518.91,7.27616054075939e-05,0.000109861435889202,8.38957571142232e-05
"31",2000-02-15,".DJI",0.000147682331639806,10520.15,0.00012702670174174,7.15683399061408e-05,4.35019819391456e-05,4.35019819391456e-05,11044,7.66700458470235e-05,0.000128947104646054,0.00012702670174174,0.000147682331639806,93004,0.0189949803096887,160002,10721.89,0.00012825257941256,0.000128947104646054,8.07230423903682e-05
"32",2000-02-16,".DJI",9.70367668619546e-05,10711.82,9.67141713383103e-05,5.27963323746185e-05,6.1994217793167e-05,6.1994217793167e-05,11065,7.18619132760203e-05,8.43171807011853e-05,9.67141713383103e-05,9.70367668619546e-05,93005,-0.0131719147874847,160005,10571.65,8.11058439360521e-05,8.43171807011853e-05,7.6676241713613e-05
"33",2000-02-17,".DJI",0.000296999771643329,10565.76,0.00024463672183945,5.62406323984395e-05,0.000128010586205212,0.000128010586205212,10997,9.19293885083081e-05,0.00013194675326382,0.00024463672183945,0.000296999771643329,93006,-0.00535895622017435,160005,10509.29,0.000227138091717248,0.00013194675326382,9.43756198084988e-05
"34",2000-02-18,".DJI",0.000140157278680353,10514.57,0.000174738293980075,0.000118787860502376,0.000125090102990034,0.000125090102990034,10999,9.15599319892437e-05,0.00017597296739662,0.000174738293980075,0.000140157278680353,93007,-0.0270063422404139,160006,10234.41,0.000145579538836716,0.00017597296739662,0.000100641470148213
"35",2000-02-22,".DJI",0.000236639277354421,10219.83,0.000221715101513139,0.000149744210121425,9.74715366905671e-05,9.74715366905671e-05,11131,0.000117330037601723,0.000233056794239691,0.000221715101513139,0.000236639277354421,93012,0.00789258233393575,160011,10300.81,0.00036292473438295,0.000233056794239691,0.000124618162881871
"36",2000-02-23,".DJI",0.000176474382013349,10294.82,0.000159265843562813,9.03451925213443e-05,7.87434480164137e-05,7.87434480164137e-05,10984,0.000100516271229936,0.000158366107722742,0.000159265843562813,0.000176474382013349,93002,-0.00536951039565103,160002,10239.69,0.000219834467890937,0.000158366107722742,0.000109353702841946
"37",2000-02-24,".DJI",0.000400792643979793,10242.48,0.000361772529905036,0.000198104331193326,0.000206892572161427,0.000206892572161427,11273,0.000157891423176104,0.000352887654767892,0.000361772529905036,0.000400792643979793,93002,-0.0139697408255994,160001,10100.39,0.00039328467296617,0.000352887654767892,0.000169780913554384
"38",2000-02-25,".DJI",0.000210534236855006,10090.77,0.000300198175988917,0.000158431500742992,0.0001877105550219,0.0001877105550219,11011,0.000157096989702666,0.000261671843609864,0.000300198175988917,0.000210534236855006,93007,-0.0215682526544363,160005,9875.46,0.000210571147038788,0.000261671843609864,0.000172610342744717
"39",2000-02-28,".DJI",0.000282346737720257,9854.66,0.000334401900526491,0.000196252280843581,0.00012713623711181,0.00012713623711181,11173,0.000158016676662535,0.000292432505323006,0.000334401900526491,0.000282346737720257,93003,0.0191156255971556,160002,10044.85,0.000362154339735988,0.000292432505323006,0.00017182482796009
"40",2000-02-29,".DJI",0.000140611093506475,10039.58,0.000144892462785164,6.05814472026494e-05,6.07646335331406e-05,6.07646335331405e-05,11063,7.89913088825579e-05,0.000149267820601813,0.000144892462785164,0.000140611093506475,93002,0.0109719217444617,160002,10150.34,0.000124490890582636,0.000149267820601813,8.15792720822174e-05
"41",2000-03-01,".DJI",0.00012856347286736,10128.11,0.000141555546268784,6.80187542430197e-05,7.0770110358017e-05,7.0770110358017e-05,11212,9.35833471077809e-05,0.000132094284682848,0.000141555546268784,0.00012856347286736,93002,0.000877370077958517,160002,10137,9.53949846907773e-05,0.000132094284682848,9.92963799650234e-05
"42",2000-03-02,".DJI",9.88620527935787e-05,10135.44,0.000102199338908052,3.71960095834316e-05,4.21819770979596e-05,4.21819770979596e-05,11098,7.38627345549268e-05,8.65832857752258e-05,0.000102199338908052,9.88620527935787e-05,93005,0.00301062615091929,160003,10166,5.9704188064272e-05,8.65832857752258e-05,7.86255117448568e-05
"43",2000-03-03,".DJI",0.000296535085277944,10171.12,0.000200694291704092,4.83076799823269e-05,3.7929615805631e-05,3.7929615805631e-05,11127,9.13178744604733e-05,0.000205313272892396,0.000200694291704092,0.000296535085277944,93005,0.0184356186555252,160004,10360.37,0.000227360633989037,0.000205313272892396,9.30402030627297e-05
"44",2000-03-06,".DJI",0.000115484497640911,10358.96,9.24675193247189e-05,6.14779910747826e-05,6.14990711968853e-05,6.14990711968853e-05,10893,5.68079381605633e-05,0.000107106408140877,9.24675193247189e-05,0.000115484497640911,93006,-0.0186348330612276,160006,10167.71,0.000129898308752969,0.000107106408140877,5.84476709639657e-05
"45",2000-03-07,".DJI",0.000938764325106786,10197.61,0.000591197083790053,0.00017012110268147,0.000499532661241603,0.000499532661241603,11176,0.000332804377802237,0.000490305617255217,0.000591197083790053,0.000938764325106786,93004,-0.039447576349648,160002,9803.17,0.000794733354153634,0.000490305617255216,0.000337944235369097
"46",2000-03-08,".DJI",0.000170787619650592,9800.69,0.000132072416981445,6.12422549673296e-05,5.3351558918297e-05,5.3351558918297e-05,8918,7.84942210763125e-05,0.000135150626861632,0.000132072416981445,0.000170787619650592,93006,0.0103920187180115,144349,9903.07,0.000163420244287609,0.000135150626861632,8.07341705635932e-05
"47",2000-03-09,".DJI",0.000195724773102996,9855.29,0.000151201915979386,7.61030524236064e-05,6.1381186200883e-05,6.1381186200883e-05,10989,7.16008303931419e-05,0.0001439688838944,0.000151201915979386,0.000195724773102996,93006,0.0148736820395872,160003,10002.97,0.000220035530812218,0.0001439688838944,7.5745443570075e-05
"48",2000-03-10,".DJI",0.000183761193625786,10008.55,0.000187463668093245,0.000114975528413827,0.000111737183628083,0.000111737183628083,11100,9.12416582411132e-05,0.000172888444196494,0.000187463668093245,0.000183761193625786,93004,-0.00721683061132161,160002,9936.58,0.000179987856148279,0.000172888444196494,9.59699046905695e-05
"49",2000-03-13,".DJI",0.000568673808355821,9911.22,0.000493352859790377,0.000150859271342146,0.000284981171318706,0.000284981171318706,11175,0.000195122767028578,0.000318095696407678,0.000493352859790378,0.000568673808355821,93006,0.0027345683800295,160006,9938.36,0.00038307074394679,0.000318095696407678,0.00020831826971659
"50",2000-03-14,".DJI",0.000192605889167129,9957.67,0.000179607674752209,8.78574570362196e-05,0.000113708372112839,0.000113708372112839,11047,0.000100383654427281,0.000151567771833387,0.000179607674752209,0.000192605889167129,93004,-0.0121618253179321,155542,9837.3,0.000124356851005773,0.000151567771833387,0.000106599067653767
"51",2000-03-15,".DJI",0.000245824561588697,9808.15,0.000197649756305155,0.000152556108304701,6.17270897781e-05,6.17270897781e-05,11062,0.000104892610854868,0.00017888423925896,0.000197649756305155,0.000245824561588697,93006,0.0300966983080677,155306,10107.83,0.000270193593092018,0.00017888423925896,0.000108921331086553
"52",2000-03-16,".DJI",0.000353227847542879,10139.58,0.00035407045780228,0.000137952973369619,7.16245837287523e-05,7.16245837287523e-05,10971,0.000128558168425246,0.000201315036116448,0.00035407045780228,0.000353227847542879,93005,0.0445649586917227,154740,10601.67,0.000334051495778201,0.000201315036116448,0.000136005743285627
"53",2000-03-20,".DJI",0.00011774265791254,10594.75,0.000106458285361335,5.43494704709788e-05,4.0388747202741e-05,4.0388747202741e-05,11145,7.22662138823858e-05,9.88796338203284e-05,0.000106458285361335,0.00011774265791254,93006,0.0076293325987411,160003,10675.89,0.000116138894613037,9.88796338203284e-05,7.64845368201534e-05
"54",2000-03-21,".DJI",0.000146517335760882,10680.24,0.000143423524163117,6.18673818091668e-05,4.11994642804999e-05,4.11994642804999e-05,11114,0.000141539021462272,0.000129267840992278,0.000143423524163117,0.000146517335760882,93006,0.0201224999108227,160002,10897.33,0.000188189936118039,0.000129267840992278,0.000150269508632546
"55",2000-03-22,".DJI",6.75478991684106e-05,10916.96,9.13413871501243e-05,4.02250231354216e-05,5.14043307498206e-05,5.14043307498206e-05,11127,6.64839866539061e-05,9.44509937092441e-05,9.13413871501243e-05,6.75478991684106e-05,93007,-0.00484364275473226,160005,10864.21,7.83266246111713e-05,9.44509937092441e-05,7.07758446119433e-05
"56",2000-03-23,".DJI",0.000121512237541651,10884.38,0.000161230481228395,6.79985692982706e-05,7.27185720620351e-05,7.27185720620351e-05,11266,9.51612633361437e-05,0.000154044178330974,0.000161230481228395,0.000121512237541651,93005,0.0201756773924231,160005,11106.21,0.000126564803014014,0.000154044178330974,0.000104426055602404
"57",2000-03-24,".DJI",0.000159754826826121,11107.45,0.000167827468939883,9.4721883383105e-05,7.43636280653179e-05,7.43636280653179e-05,11222,0.000104855468925191,0.000126285788302565,0.000167827468939883,0.000159754826826121,93005,0.00159045902246824,160003,11125.13,0.000143064921953011,0.000126285788302565,0.000114106245375643
"58",2000-03-27,".DJI",9.4113510609349e-05,11093.25,9.65580593053996e-05,6.31412594054197e-05,5.60965447314122e-05,5.60965447314122e-05,11149,6.49062693007135e-05,0.00010803231801266,9.65580593053996e-05,9.4113510609349e-05,103004,-0.00634737310679512,170003,11023.06,9.70202928804376e-05,0.00010803231801266,7.00862863352906e-05
"59",2000-03-28,".DJI",6.20888176739708e-05,11023.68,9.42440573126363e-05,6.24757835003549e-05,5.66262901005797e-05,5.66262901005797e-05,2384,2.10998050532191e-05,8.75451669777768e-05,9.42440573126363e-05,6.20888176739708e-05,103007,0.00411446657242287,115054,11069.13,7.32863773784864e-05,8.75451669777768e-05,1.95997463499275e-05
"60",2000-03-29,".DJI",0.00016991619717683,10939.05,0.000133060933476168,6.26380752442266e-05,4.41445295521675e-05,4.41445295521675e-05,11187,7.69365827764282e-05,0.000106843412520297,0.000133060933476168,0.00016991619717683,103006,0.00790355993779279,170005,11025.85,0.000162748978283338,0.000106843412520297,8.09368217866034e-05
"61",2000-03-30,".DJI",0.000246628970107542,11008.17,0.000198545791861973,9.55028304572932e-05,0.000101789057573771,0.000101789057573771,11236,0.000104081260490799,0.000195220372654454,0.000198545791861973,0.000246628970107542,103006,-0.00228545959394921,170002,10983.04,0.000245532061143318,0.000195220372654454,0.000110734793497862
"62",2000-03-31,".DJI",0.000171280704397238,10993.28,0.000196492393486245,7.09357796400466e-05,9.68016130548293e-05,9.68016130548293e-05,11104,9.55432443478165e-05,0.000176078115205708,0.000196492393486245,0.000171280704397238,103006,-0.00330748092202704,170004,10956.98,0.000144430969277258,0.000176078115205708,0.000100720894476806
"63",2000-04-03,".DJI",0.000326439781726261,10863.28,0.000237502258777208,8.2456740512546e-05,5.72771706668166e-05,5.72771706668166e-05,11391,0.000112744223295596,0.000218982301707588,0.000237502258777208,0.000326439781726262,103006,0.0315133883317209,170005,11211.07,0.00033931338273632,0.000218982301707588,0.000116864465823595
"64",2000-04-04,".DJI",0.00160103815361133,11225.34,0.000994313665302697,0.000315064742895391,0.000479118581151234,0.000479118581151234,11508,0.000266361497004946,0.00119602553282965,0.000994313665302697,0.00160103815361133,103005,-0.00429326018701914,170003,11177.25,0.00205557270266586,0.00119602553282965,0.000276208766995306
"65",2000-04-05,".DJI",0.000212375119864149,11163.29,0.000307168696091888,0.000171953064597874,0.000168062591480544,0.000168062591480544,11319,0.000184252323709944,0.000351332193629455,0.000307168696091888,0.000212375119864149,103006,-0.0108131458529801,170006,11043.23,0.000147171005412534,0.000351332193629455,0.000205832984678302
"66",2000-04-06,".DJI",0.000148156200896894,11029.56,0.00014163894330857,4.6297057398197e-05,4.06791482184171e-05,4.06791482184171e-05,11088,0.00010284364690273,0.000112924267335729,0.00014163894330857,0.000148156200896894,103006,0.0074556634276739,170006,11112.1,0.000119683492125406,0.000112924267335729,0.000111952396265431
"67",2000-04-07,".DJI",0.000108820702618312,11122.03,0.000102263048184585,3.43877881076551e-05,4.61113764174807e-05,4.61113764174807e-05,11073,7.22502401740849e-05,7.951172153478e-05,0.000102263048184585,0.000108820702618312,103005,-0.00106062053989397,170005,11110.24,7.64086465244371e-05,7.951172153478e-05,7.84012128600438e-05
"68",2000-04-10,".DJI",0.000125480914268544,11114.89,0.000118478268107303,0.000116780668700062,5.11304839617643e-05,5.11304839617643e-05,11137,8.17209702453563e-05,0.000129305521665312,0.000118478268107303,0.000125480914268544,103004,0.00621284070979122,170002,11184.16,0.000122374406896838,0.000129305521665312,8.70947466205362e-05
"69",2000-04-11,".DJI",0.000157089402046208,11180.98,0.000248228606548263,0.000117639520354408,0.000123887817778735,0.000123887817778735,11226,0.000164046909594226,0.000266102884892813,0.000248228606548263,0.000157089402046208,103003,0.00908747917716646,170002,11283.05,9.28539495089763e-05,0.000266102884892813,0.00018060739087618
"70",2000-04-12,".DJI",0.000113470949190142,11283.05,0.000125607366424485,5.48214528604039e-05,3.37631242145437e-05,3.37631242145437e-05,5832,5.29293482875995e-05,7.42936898510822e-05,0.000125607366424485,0.000113470949190142,103012,0.0078121431499607,135000,11371.54,0.000122685335377091,7.42936898510822e-05,5.17794867601483e-05
"71",2000-04-13,".DJI",0.000370537477027275,11132.58,0.00030947488246074,0.000206784727439016,0.000185327673219307,0.000185327673219307,11265,0.00014355039658795,0.000321069224866988,0.00030947488246074,0.000370537477027274,103014,-0.0189055020366222,170013,10924.09,0.000291033366952269,0.000321069224866988,0.000153246911204243
"72",2000-04-14,".DJI",0.00111408888243329,10922.85,0.000924610781793725,0.00033563103865551,0.000611458750650464,0.000611458750650464,11487,0.000312927080688458,0.000704085258126015,0.000924610781793725,0.00111408888243329,103004,-0.0567993283555719,170003,10319.73,0.00092083850966226,0.000704085258126015,0.000340362507675057
"73",2000-04-17,".DJI",0.000743140002847892,10303.29,0.000535153216790975,0.000352489378277183,0.000180801800280886,0.000180801800280886,11407,0.000265918129958002,0.000524276304485646,0.000535153216790975,0.000743140002847891,103006,0.0252944413884961,170004,10567.23,0.000754533245254301,0.000524276304485646,0.00028719698829309
"74",2000-04-18,".DJI",0.000206978815973244,10584.02,0.000196255024105988,0.000113346579979346,6.30578627128993e-05,6.30578627128993e-05,11422,0.000138185843018897,0.000150758512566952,0.000196255024105988,0.000206978815973244,103003,0.0165450694885187,170003,10760.59,0.000178684314715179,0.000150758512566952,0.000150449259078412
"75",2000-04-19,".DJI",0.000124930422791027,10748.97,0.000145419183381721,7.52236051079301e-05,8.20249343832681e-05,8.20249343832681e-05,11193,0.000119733677198736,0.000151201041448927,0.000145419183381721,0.000124930422791027,103007,-0.00640714039973567,170006,10680.32,7.77752963892352e-05,0.000151201041448927,0.000133013443388223
"76",2000-04-20,".DJI",8.45805270987162e-05,10670.36,7.46027263229477e-05,3.65931540566212e-05,1.89897506628655e-05,1.89897506628655e-05,10992,6.07475385358798e-05,6.01563118769951e-05,7.46027263229477e-05,8.45805270987162e-05,103003,0.0156597167378418,170003,10838.77,7.30396661484223e-05,6.01563118769951e-05,6.40352350781414e-05
"77",2000-04-24,".DJI",0.000156362518947923,10822.33,0.00036023010327401,0.000147887791712458,0.000197711123870098,0.000197711123870098,11368,0.000231696174885993,0.000345711657228266,0.00036023010327401,0.000156362518947923,103004,0.00728329840615416,170003,10901.44,0.000158755055337938,0.000345711657228266,0.000251111877132221
"78",2000-04-25,".DJI",6.49199848947236e-05,10916.65,0.000137939703911236,4.52368613536119e-05,4.13776235861625e-05,4.13776235861625e-05,11142,9.36851622391867e-05,0.000110806340194841,0.000137939703911236,6.49199848947236e-05,103006,0.0188895014517012,170005,11124.82,7.86377891428004e-05,0.000110806340194841,0.000102889991283102
"79",2000-04-26,".DJI",0.000106826871067887,11127.92,0.000112465802294237,7.71931592204305e-05,6.83315489385763e-05,6.83315489385762e-05,11079,8.01211563453313e-05,0.000107621024109143,0.000112465802294237,0.000106826871067887,103006,-0.0164438898159283,170006,10946.43,0.000110230994208768,0.000107621024109143,8.54322918599278e-05
"80",2000-04-27,".DJI",0.000429917213073542,10941.91,0.000378908324677494,0.000110709054683939,0.000269745606829393,0.000269745606829393,11139,0.00015233486007732,0.000239152779291194,0.000378908324677494,0.000429917213073542,103006,-0.00535708366860277,170005,10883.45,0.000372997377684343,0.000239152779291194,0.000166620135287786
"81",2000-04-28,".DJI",0.000169915490981652,10892.76,0.000154686811691097,6.29995449962985e-05,0.000101842166568366,0.000101842166568366,10841,7.01332475038336e-05,0.000157942021934823,0.000154686811691097,0.000169915490981652,103006,-0.0143439540212906,170005,10737.63,0.00017252671294406,0.000157942021934823,7.24716864438533e-05
"82",2000-05-01,".DJI",8.89455096600111e-05,10749.42,9.47536771775445e-05,7.28457586270728e-05,3.94964023692437e-05,3.94964023692437e-05,11046,9.08872587448532e-05,9.72403869538741e-05,9.47536771775446e-05,8.89455096600111e-05,103005,0.00627271782745531,170004,10817.06,0.000118412769832777,9.72403869538741e-05,9.75413821962631e-05
"83",2000-05-02,".DJI",8.70167861199973e-05,10805.58,9.96349806640305e-05,3.73108727810876e-05,6.15245602006263e-05,6.15245602006263e-05,10882,9.19599197383663e-05,9.52988782402474e-05,9.96349806640305e-05,8.70167861199973e-05,103005,-0.00705266208298028,170004,10729.64,7.38160208824454e-05,9.52988782402474e-05,9.73519820924257e-05
"84",2000-05-03,".DJI",0.000208279730718378,10732.21,0.000202144659537832,7.46583276265241e-05,0.000137338193682437,0.000137338193682437,10980,0.00010822096126756,0.00018938290791367,0.000202144659537832,0.000208279730718378,103007,-0.0235098654725796,170005,10482.84,0.000225322372206756,0.00018938290791367,0.000115009693934523
"85",2000-05-04,".DJI",0.000100929113993563,10478.89,9.35181472236735e-05,4.72755411775329e-05,5.17051627568516e-05,5.17051627568516e-05,10568,9.00701586126829e-05,7.33686161344866e-05,9.35181472236735e-05,0.000100929113993563,103010,-0.00596878982462989,170010,10416.53,6.41478542687727e-05,7.33686161344866e-05,9.78278736467921e-05
