"","Date","Symbol","rv10_ss","open_price","rv5","medrv","rsv_ss","rsv","nobs","rk_th2","bv_ss","rv5_ss","rv10","open_time","open_to_close","close_time","close_price","rk_parzen","bv","rk_twoscale"
"16",2000-01-25,".IXIC",0.000752156594762976,4124.75,0.000564968946605633,0.000295951084250359,0.000239344921789663,0.000239344921789663,396,0.000582108864876037,0.000577771035437921,0.000564968946605633,0.000752156594762976,93101,0.0101765415991437,160004,4166.94,0.000613025476602195,0.000577771035437921,0.000518220945202265
"17",2000-01-26,".IXIC",0.000179943418886883,4174.72,0.000161629766327933,5.9029667384282e-05,0.000123360386941325,0.000123360386941325,397,0.000150756258897266,0.000136996435178471,0.000161629766327933,0.000179943418886883,93101,-0.0254042907310357,160101,4070,0.000261173283306192,0.000136996435178471,0.000150036131344293
"18",2000-01-27,".IXIC",0.000302902497681078,4120.5,0.000259558621928573,0.000146883332530751,0.000156714373167821,0.000156714373167821,396,0.000305534666987154,0.000233241233913685,0.000259558621928573,0.000302902497681078,93101,-0.0195021264008588,160003,4040.92,0.00047121865686977,0.000233241233913685,0.000269623543334947
"19",2000-01-28,".IXIC",0.000570782178316329,4010.14,0.000405571466801985,0.000252526857826108,0.000247305327546783,0.000247305327546783,396,0.000461933656307856,0.000409076114629543,0.000405571466801985,0.000570782178316329,93101,-0.0308978311740411,160004,3888.13,0.000592947484807783,0.000409076114629543,0.000404630048141193
"20",2000-01-31,".IXIC",0.000569249090674618,3873.84,0.000471338454190411,0.000356652209099996,0.000181104848289355,0.000181104848289355,397,0.000541540327610791,0.000489979001073646,0.000471338454190411,0.000569249090674618,93101,0.0170512046129812,160101,3940.46,0.00130422275180071,0.000489979001073646,0.000467342030027305
"21",2000-02-01,".IXIC",0.000235913782840157,3961.07,0.000199721212958894,9.5271701604617e-05,7.8390435976539e-05,7.8390435976539e-05,397,0.000229724161198406,0.000150925706436435,0.000199721212958894,0.000235913782840157,93101,0.0226692481414918,160101,4051.89,0.000326338285329945,0.000150925706436435,0.000225270135376318
"22",2000-02-02,".IXIC",0.000224179105749105,4059.03,0.000233154690121438,6.59339242555811e-05,0.00014410155871825,0.00014410155871825,397,0.000271982387873422,0.00020058603526484,0.000233154690121438,0.000224179105749105,93101,0.00358064573438099,160101,4073.59,0.000200827825824863,0.00020058603526484,0.000271454306186408
"23",2000-02-03,".IXIC",0.000251111894055157,4134.65,0.000209456314968239,0.000160420475127903,8.78860587173078e-05,8.78860587173078e-05,396,0.00023435716250444,0.000242921087843946,0.000209456314968239,0.000251111894055157,93101,0.0181929738712281,160004,4210.56,0.000336649263986443,0.000242921087843946,0.000205608523858192
"24",2000-02-04,".IXIC",0.000122281608951113,4242.15,0.000105499583876996,5.16994404660187e-05,6.55374468378769e-05,6.55374468378769e-05,396,0.000128751264940475,0.000101272304674343,0.000105499583876996,0.000122281608951113,93101,0.000294618500635835,160003,4243.4,0.000153827398511495,0.000101272304674343,0.000110781565092575
"25",2000-02-07,".IXIC",0.000115681682742421,4274.03,0.000115324740911612,4.88021718823053e-05,5.24343525271701e-05,5.24343525271701e-05,396,0.000123140348702957,0.000108244265994799,0.000115324740911612,0.000115681682742421,93101,0.0111518270092219,160101,4321.96,0.000136254588453578,0.000108244265994799,0.000127019219816373
"26",2000-02-08,".IXIC",6.94606901024172e-05,4370.01,6.63261878471001e-05,3.09860282221159e-05,2.62009363712251e-05,2.6200936371225e-05,397,7.94106333170813e-05,6.39810497973592e-05,6.63261878471001e-05,6.94606901024172e-05,93102,0.0131149644393034,160101,4427.7,5.4487091143622e-05,6.39810497973592e-05,7.51610653064999e-05
"27",2000-02-09,".IXIC",0.000209159318114389,4460.18,0.000152532462356674,7.74907092392769e-05,0.000104803240587282,0.000104803240587282,397,0.000178511458647231,0.000131009734248618,0.000152532462356674,0.000209159318114389,93102,-0.0220613183481682,160101,4362.86,0.0003032393001422,0.000131009734248618,0.000167363114354673
"28",2000-02-10,".IXIC",0.000187221782475981,4390.16,0.000150807281085019,7.56853370465574e-05,4.91009621404694e-05,4.91009621404694e-05,397,0.000169080909189996,0.000147717091097913,0.000150807281085019,0.000187221782475981,93102,0.0214263328925739,160101,4485.24,0.000263981533317631,0.000147717091097913,0.000162943649083204
"29",2000-02-11,".IXIC",0.000231970316009959,4489.33,0.000169792314940111,7.86734119719505e-05,0.000110743234400846,0.000110743234400846,396,0.00019530810214853,0.000176447605257182,0.000169792314940111,0.000231970316009959,93101,-0.0214316350453565,160001,4394.14,0.000290311314472791,0.000176447605257182,0.000170635081076977
"30",2000-02-14,".IXIC",0.000263394814291798,4434.38,0.000181448954753175,0.000123757793418324,9.35992108393811e-05,9.35992108393811e-05,397,0.000198916920290903,0.000196761455601365,0.000181448954753175,0.000263394814291798,93103,-0.00358980015838739,160101,4418.49,0.000293534011738023,0.000196761455601365,0.000181628919794452
"31",2000-02-15,".IXIC",0.00032200601706138,4415.52,0.000255885413818793,9.21296389504098e-05,0.000128497938814285,0.000128497938814285,397,0.000285192554095463,0.000256172487483529,0.000255885413818793,0.00032200601706138,93101,0.0011113690107738,160101,4420.43,0.000695280568247408,0.000256172487483529,0.000246623581504528
"32",2000-02-16,".IXIC",0.000191912213974679,4427.19,0.000139020143015754,7.17894899188883e-05,8.1592507841479e-05,8.1592507841479e-05,397,0.000167542225552212,0.000132251103744383,0.000139020143015754,0.000191912213974679,93104,-2.71055966294398e-05,160101,4427.07,0.000144807388786208,0.000132251103744383,0.000158708236493169
"33",2000-02-17,".IXIC",0.000229076764307363,4483.01,0.000149647221795638,5.88635413718544e-05,7.57332809742362e-05,7.57332809742362e-05,396,0.000166396384986314,0.000147184244453099,0.000149647221795638,0.000229076764307363,93101,0.014498415396405,160002,4548.48,0.000187354045590294,0.000147184244453099,0.000149679095788141
"34",2000-02-18,".IXIC",0.000490327085884605,4563.72,0.000412321672215987,2.0480381195638e-06,0.000360774949531115,0.000360774949531115,234,0.000442613820416993,0.000182482949404654,0.000412321672215987,0.000490327085884605,93101,-0.0329400039902623,160101,4415.84,0.000459094377406154,0.000182482949404654,0.000424602615518618
"35",2000-02-22,".IXIC",0.000407710089862984,4432.83,0.000319475105742658,0.000161638893620503,0.000178466031483234,0.000178466031483234,397,0.000358596820097283,0.000348937357797471,0.000319475105742659,0.000407710089862984,93101,-0.0117634800342863,160101,4380.99,0.00076135079425505,0.000348937357797471,0.00030463358274834
"36",2000-02-23,".IXIC",0.000154921394335077,4406.88,0.000137042055454307,8.2080688776127e-05,4.55525651019496e-05,4.55525651019496e-05,397,0.000154971787257852,0.000140171323444184,0.000137042055454307,0.000154921394335077,93101,0.0319492878101286,160101,4549.95,0.000249300312492165,0.000140171323444184,0.00015554457976935
"37",2000-02-24,".IXIC",0.000619125702141576,4583.89,0.000481406563622551,0.000230902426006566,0.000260743464871897,0.000260743464871897,397,0.000516704939318945,0.000484850404843957,0.000481406563622551,0.000619125702141576,93101,0.00694588394507711,160101,4615.84,0.000837958897282998,0.000484850404843957,0.000428734769185037
"38",2000-02-25,".IXIC",0.000261735065181921,4618.83,0.000251052433539979,0.000110974005232019,0.000142476630837716,0.000142476630837716,397,0.000295799675699213,0.000219954013895705,0.000251052433539979,0.000261735065181921,93102,-0.00626140219557314,160101,4590,0.000150581245689897,0.000219954013895705,0.000274741700302218
"39",2000-02-28,".IXIC",0.000359577448825602,4575.07,0.00030489909990115,0.000206498785695364,0.000157917359711208,0.000157917359711208,397,0.000336521316594882,0.00029786738632581,0.00030489909990115,0.000359577448825602,93105,0.000703566806686595,160101,4578.29,0.000601795693364962,0.00029786738632581,0.000291516015042413
"40",2000-02-29,".IXIC",9.85900280096147e-05,4646.64,9.19398609006286e-05,5.99186048112429e-05,3.79938111129084e-05,3.79938111129084e-05,397,9.8199733954092e-05,0.000103418450571188,9.19398609006286e-05,9.85900280096147e-05,93101,0.0107753712318654,160101,4696.98,6.37409131589718e-05,0.000103418450571188,9.61696310236109e-05
"41",2000-03-01,".IXIC",0.000149660387693921,4732.82,0.000149367885667439,6.84296930082354e-05,7.57019351834518e-05,7.57019351834518e-05,397,0.000145955516020398,0.000130349799403537,0.000149367885667439,0.000149660387693921,93101,0.0107976024408725,160101,4784.2,0.000182507810184884,0.000130349799403537,0.000138968871015835
"42",2000-03-02,".IXIC",0.00024627367963491,4816.81,0.00021420108707127,0.000105069956045369,0.000134211153980273,0.000134211153980273,397,0.000223854379256285,0.000225633695822443,0.00021420108707127,0.00024627367963491,93101,-0.0129656616956257,160101,4754.76,0.00035586770784632,0.000225633695822443,0.00018792151444493
"43",2000-03-03,".IXIC",0.000113140151575471,4846.01,9.51629601246505e-05,5.15377260823749e-05,3.80155087891471e-05,3.80155087891471e-05,397,9.50395075021186e-05,0.000110659920729047,9.51629601246505e-05,0.000113140151575471,93101,0.0136354337060904,160101,4912.54,0.000124005752148704,0.000110659920729047,8.58313246837657e-05
"44",2000-03-06,".IXIC",0.000177522956992297,4935.65,0.000156869928748616,7.1859344931084e-05,9.63510075419474e-05,9.63510075419474e-05,397,0.00015512715394679,0.000169119492677866,0.000156869928748616,0.000177522956992297,93101,-0.0063108362188764,160101,4904.6,0.000186596308378269,0.000169119492677866,0.000136287577314517
"45",2000-03-07,".IXIC",0.000485253302012625,4991.97,0.000405365940476993,0.000150698911002186,0.000297247638006213,0.000297247638006213,397,0.000410786830122953,0.000436421853588915,0.000405365940476993,0.000485253302012625,93101,-0.029458285856057,160101,4847.06,0.000612432272433128,0.000436421853588915,0.000360322413969819
"46",2000-03-08,".IXIC",0.000535863564823654,4920.86,0.000374986589465676,0.000204783194767822,0.000223151727856127,0.000223151727856127,318,0.000421354064141789,0.000419274820932331,0.000374986589465676,0.000535863564823655,93101,-0.00901249980157637,144302,4876.71,0.000933469641213956,0.000419274820932331,0.000362237904617686
"47",2000-03-09,".IXIC",0.000338406628107777,4913.08,0.000210002034890578,7.49644193047014e-05,0.000104880277003418,0.000104880277003418,397,0.000200349483058282,0.000191785670539589,0.000210002034890578,0.000338406628107777,93101,0.0270831648933676,160101,5047.96,0.000311784736007833,0.000191785670539589,0.000174226271503508
"48",2000-03-10,".IXIC",0.000231028890226092,5060.34,0.000213705139420491,6.99572772812581e-05,0.000121438069853343,0.000121438069853343,376,0.000252716307399339,0.000170422485274711,0.000213705139420491,0.000231028890226092,93101,-0.0022533738412065,160003,5048.95,0.000407052263488521,0.000170422485274711,0.000207328377109963
"49",2000-03-13,".IXIC",0.000536200999167406,4879.03,0.000399354988633188,0.000186251375735819,0.000165964653435595,0.000165964653435595,397,0.000426087642599769,0.00031435460099404,0.000399354988633188,0.000536200999167406,93101,0.00587119628175259,160101,4907.76,0.000626125626659424,0.00031435460099404,0.000404899977865522
"50",2000-03-14,".IXIC",0.000482842677617515,4997.31,0.000341916093623032,0.000183692603765961,0.000268144385895151,0.000268144385895151,391,0.000380939637818014,0.00036011551030099,0.000341916093623032,0.000482842677617515,93101,-0.056982923052324,155501,4720.51,0.00105118940591428,0.00036011551030099,0.000323821394856664
"51",2000-03-15,".IXIC",0.000937725520252523,4758.44,0.000615526513492577,0.000488608126037809,0.000433418800501642,0.000433418800501642,389,0.000617263859168427,0.000629220802792766,0.000615526513492577,0.000937725520252523,93101,-0.0436284932017337,155301,4555.3,0.000850567372120669,0.000629220802792766,0.000524555921544027
"52",2000-03-16,".IXIC",0.000960344402843146,4658.44,0.000632066262779817,0.000508701026998003,0.000308739902387278,0.000308739902387278,383,0.000690729508905724,0.000668873744194965,0.000632066262779817,0.000960344402843146,93101,0.00862652882449666,154701,4698.8,0.00199619331077356,0.000668873744194965,0.000590258753563616
"53",2000-03-20,".IXIC",0.000263957635645106,4812.14,0.000188868990484812,0.000131037671120735,0.000140682142209809,0.000140682142209809,397,0.000255299530504982,0.000228916618842556,0.000188868990484812,0.000263957635645106,93102,-0.0428532989298258,160101,4610.28,0.000496109560586818,0.000228916618842556,0.000255933907241629
"54",2000-03-21,".IXIC",0.00078582490998601,4589.52,0.000571020116765418,0.000185679397628914,0.000269221069828611,0.000269221069828611,393,0.000616517763403521,0.000610770055106563,0.000571020116765418,0.00078582490998601,93101,0.0260674419623115,160001,4710.73,0.00100111261097284,0.000610770055106563,0.000557520881560299
"55",2000-03-22,".IXIC",0.000252085459581224,4750.54,0.000222784041692765,9.32479253748688e-05,9.20557913047951e-05,9.20557913047951e-05,397,0.00026898723793568,0.000213458140315066,0.000222784041692765,0.000252085459581224,93101,0.0238721382646006,160101,4865.31,0.000312244890068252,0.000213458140315066,0.000268652348721168
"56",2000-03-23,".IXIC",0.00019230498812796,4874.17,0.000178659205761196,9.17654973300858e-05,7.43297522865142e-05,7.43297522865142e-05,396,0.0002301865522089,0.000153250568000988,0.000178659205761196,0.00019230498812796,93101,0.0134762245565678,160001,4940.3,0.000139198967469329,0.000153250568000988,0.000220148760769918
"57",2000-03-24,".IXIC",0.000267680265170786,4986.54,0.000290986434524702,0.000161673635743562,0.000136866034231756,0.000136866034231756,397,0.000323518027275526,0.000314779493083867,0.000290986434524702,0.000267680265170786,93102,-0.00460293993313599,160101,4963.64,0.000466043131641402,0.000314779493083867,0.000298364497317075
"58",2000-03-27,".IXIC",0.000143950869147562,4994.42,0.000150376300767898,7.3911385393509e-05,7.52876817238519e-05,7.52876817238519e-05,397,0.000156860899075922,0.000140078191398071,0.000150376300767898,0.000143950869147562,103101,-0.00744794826968942,170101,4957.36,5.60208426227699e-05,0.000140078191398071,0.000162151475021544
"59",2000-03-28,".IXIC",0.000194187248066347,4939.05,0.000138156669662808,0.000121884693828142,8.46865883710689e-05,8.46865883710689e-05,81,0.000137239556820468,0.000166174048644913,0.000138156669662808,0.000194187248066347,103101,-0.00659176743023338,115002,4906.6,0.000184902724018419,0.000166174048644913,0.000125421460947654
"60",2000-03-29,".IXIC",0.000703388707562014,4860.02,0.000495815933861327,0.000403600976723764,0.000338858582988102,0.000338858582988102,397,0.000545077068319202,0.000541824896288498,0.000495815933861327,0.000703388707562014,103101,-0.0452447223277375,170101,4645.03,0.000921896743984058,0.000541824896288498,0.00052421100298171
"61",2000-03-30,".IXIC",0.00121234258455645,4540.44,0.000839609416265864,0.000384334552721299,0.000389003141992489,0.000389003141992489,397,0.000957006764139968,0.000857396444090364,0.000839609416265864,0.00121234258455645,103102,-0.0183057435871365,170101,4458.08,0.00143873578759521,0.000857396444090364,0.000793863181892944
"62",2000-03-31,".IXIC",0.000992717027316452,4550.21,0.000849233411541757,0.000542141965810107,0.000453532417131744,0.000453532417131744,396,0.000893856120437776,0.000855415574419188,0.000849233411541757,0.000992717027316452,103101,0.00453892406593681,170001,4570.91,0.00119477436936298,0.000855415574419188,0.000824838396917409
"63",2000-04-03,".IXIC",0.0010012010996733,4494.89,0.000822659859484267,0.000365390478625315,0.000582294010822951,0.000582294010822951,397,0.00083451026885874,0.000896579036035889,0.000822659859484267,0.0010012010996733,103101,-0.0624380446728168,170101,4222.82,0.00138734564559528,0.000896579036035889,0.000773870718502232
"64",2000-04-04,".IXIC",0.00730449820639356,4283.45,0.00430134927239825,0.00423335930777889,0.00203211500520564,0.00203211500520564,397,0.00471350264821657,0.00556819005989438,0.00430134927239825,0.00730449820639356,103102,-0.0314046724808641,170101,4151.02,0.0105529724395981,0.00556819005989438,0.00391247796175326
"65",2000-04-05,".IXIC",0.00145861092369468,4025.9,0.00158963156719085,0.000590053338368593,0.00065427638550099,0.00065427638550099,396,0.00201857031820928,0.00169430702673804,0.00158963156719085,0.00145861092369467,103101,0.0348221640720396,170001,4168.56,0.0018253381587382,0.00169430702673804,0.0018670552574239
"66",2000-04-06,".IXIC",0.00037735685884121,4266.8,0.000345566064465206,0.000180265828374306,0.000176281907091068,0.000176281907091068,396,0.000445768014398643,0.000340971539601087,0.000345566064465206,0.000377356858841209,103101,0.000344461150181274,170002,4268.27,0.000525647873573794,0.000340971539601087,0.000441400229604029
"67",2000-04-07,".IXIC",0.000202647208780891,4354.13,0.000167375131689637,8.70109025002788e-05,5.5502377604639e-05,5.5502377604639e-05,397,0.000203052776128011,0.000155231049975249,0.000167375131689637,0.000202647208780891,103102,0.0209294770300072,170101,4446.22,0.000350854288519552,0.000155231049975249,0.000200163578435296
"68",2000-04-10,".IXIC",0.000727073306985566,4475.2,0.000556586999423649,0.000376459384043829,0.000430269860622683,0.000430269860622683,397,0.000589437878614876,0.000603933254717409,0.000556586999423649,0.000727073306985566,103101,-0.0661248102105372,170101,4188.85,0.00110190303010293,0.000603933254717409,0.000563767218569092
"69",2000-04-11,".IXIC",0.00142299947799451,4094.61,0.00128044706136064,0.000731272732917439,0.000622780246803337,0.000622780246803337,397,0.00136721268267961,0.00144336737219592,0.00128044706136064,0.00142299947799451,103102,-0.00945695015175829,170101,4056.07,0.000961802686163878,0.00144336737219592,0.00123859863026008
"70",2000-04-12,".IXIC",0.000829133050708753,4050.32,0.000625547072883381,0.000359757665201242,0.000453249278512965,0.000453249278512965,202,0.00066611550926712,0.000568933401178171,0.000625547072883381,0.000829133050708753,103101,-0.0327501559620718,134901,3919.82,0.00122687571851735,0.000568933401178171,0.000656774945773549
"71",2000-04-13,".IXIC",0.00217768112087002,3839.56,0.00164895051791439,0.0010080251191657,0.00098170526145347,0.00098170526145347,397,0.001710144262602,0.00178204502596008,0.00164895051791439,0.00217768112087002,103101,-0.0433503254859264,170101,3676.67,0.00185285659534143,0.00178204502596008,0.00151590506378438
"72",2000-04-14,".IXIC",0.00379907700178127,3597.44,0.00307449786435851,0.002361436457015,0.00170288448917695,0.00170288448917695,396,0.00323592920510378,0.00332505629533206,0.00307449786435851,0.00379907700178127,103101,-0.0804595260578562,170002,3319.33,0.00308583408449038,0.00332505629533206,0.00283515237927319
"73",2000-04-17,".IXIC",0.00338861918795241,3232.94,0.00261933117898182,0.00169182091696804,0.000742341485764741,0.000742341485764741,397,0.00243535733366511,0.00291353258771875,0.00261933117898182,0.00338861918795241,103102,0.0893185305334274,170101,3534.99,0.00568580196086638,0.00291353258771875,0.00207205947523211
"74",2000-04-18,".IXIC",0.000782036718253452,3596.15,0.000741698357912581,0.000349299748395269,0.000216464352106972,0.000216464352106972,396,0.000907101756905023,0.00066428267523046,0.000741698357912581,0.000782036718253452,103101,0.0538126769241369,170001,3794.97,0.00112350805193139,0.00066428267523046,0.00087426782675511
"75",2000-04-19,".IXIC",0.00102270467817922,3832.65,0.000767173918933361,0.000298142759620151,0.000555960131247068,0.000555960131247068,397,0.000779299268889504,0.000571281168924218,0.000767173918933361,0.00102270467817922,103102,-0.0335736609210837,170101,3706.11,0.00132545537687817,0.000571281168924218,0.000737485940256157
"76",2000-04-20,".IXIC",0.000511265862381816,3735.08,0.000383042189364911,0.000158097266145414,0.000238956282682953,0.000238956282682953,397,0.000452733779310289,0.00034034851367037,0.000383042189364911,0.000511265862381816,103102,-0.0246488393856303,170101,3644.14,0.000647832442559249,0.00034034851367037,0.000429001599163055
"77",2000-04-24,".IXIC",0.00115165967187552,3466.69,0.000857399392298041,0.000441030080847057,0.000349933464364036,0.000349933464364036,396,0.000879075212766555,0.000860628222904031,0.000857399392298041,0.00115165967187552,103102,0.00515588154659774,170001,3484.61,0.00167443431042519,0.000860628222904031,0.000840390182612926
"78",2000-04-25,".IXIC",0.000385853939070468,3592.73,0.000440235502496525,0.000195397608001818,0.000165128480192581,0.000165128480192581,397,0.000416744171213578,0.000451150995121135,0.000440235502496525,0.000385853939070468,103102,0.0323836334907028,170101,3710.98,0.000421312086877392,0.000451150995121135,0.000412909632555968
"79",2000-04-26,".IXIC",0.000738650817659901,3728.99,0.000560325403278449,0.00039467489086907,0.000315400545078949,0.000315400545078949,397,0.000597263129127796,0.000621220456200886,0.000560325403278449,0.000738650817659901,103102,-0.0270810953163529,170101,3629.36,0.000706321561638037,0.000621220456200886,0.000551793950550287
"80",2000-04-27,".IXIC",0.000955894423403865,3519.13,0.000953778598768728,0.00044958810259945,0.000196933910207326,0.000196933910207326,397,0.000907723855843616,0.00106518978724897,0.000953778598768728,0.000955894423403865,103102,0.0696592914192209,170101,3773.01,0.00154218474969001,0.00106518978724897,0.000875251629690273
"81",2000-04-28,".IXIC",0.000379757525843614,3830.61,0.000287921474329681,9.98631896848745e-05,0.000127124454718985,0.000127124454718985,397,0.000371429102112816,0.000271351426053141,0.000287921474329681,0.000379757525843614,103101,0.00773897436511994,170101,3860.37,0.000149652217051893,0.000271351426053141,0.000352519246218705
"82",2000-05-01,".IXIC",0.000269305223073894,3930.18,0.000250879169220605,0.000100421056481952,0.000102474844309085,0.000102474844309085,397,0.000277175130858687,0.000249979822345457,0.000250879169220605,0.000269305223073894,103101,0.00695255457233124,170101,3957.6,0.000366516759623155,0.000249979822345457,0.000265122857650381
"83",2000-05-02,".IXIC",0.000301818453533372,3927.92,0.000243452465285151,9.6805459613774e-05,0.0001822065513492,0.0001822065513492,397,0.000298145495037366,0.000240677401796631,0.000243452465285151,0.000301818453533372,103102,-0.0371856765468799,170101,3784.54,0.000712081116322777,0.000240677401796631,0.000302034293459216
"84",2000-05-03,".IXIC",0.00088617259906202,3755.3,0.000765535639493002,0.000374472848996995,0.000351950368555225,0.000351950368555225,397,0.000799012833993793,0.000772608081505412,0.000765535639493002,0.00088617259906202,103101,-0.012699799935767,170101,3707.91,0.00109037092959476,0.000772608081505412,0.000732976944457413
"85",2000-05-04,".IXIC",0.000475758322788967,3723.27,0.000435434982673752,0.00023865963271208,0.000178703463922638,0.000178703463922638,397,0.000511049583513814,0.000480271185030309,0.000435434982673753,0.000475758322788967,103101,-0.000574928821380993,170101,3721.13,0.000241740086295021,0.000480271185030309,0.000488149120698741
"86",2000-05-05,".IXIC",0.000420640744039556,3694.28,0.000303778847000964,8.48646168257293e-05,6.15853281770236e-05,6.15853281770236e-05,396,0.000346318188441755,0.000292679142923461,0.000303778847000964,0.000420640744039556,103101,0.032228379041797,170001,3815.28,0.000664184083578106,0.000292679142923461,0.000319262160084406
"87",2000-05-08,".IXIC",0.000417406227989937,3758.46,0.00026167552790855,6.59817633816913e-05,0.000169692494138976,0.000169692494138976,397,0.000321554662444089,0.000257040886441372,0.00026167552790855,0.000417406227989937,103101,-0.024060173190227,170101,3669.11,0.00024255581524299,0.000257040886441372,0.000311850925668952
"88",2000-05-09,".IXIC",0.000566103597503633,3704.85,0.000372039471927047,0.000178448436565711,0.000263983737369995,0.000263983737369995,397,0.000425411425123015,0.000370304933997322,0.000372039471927047,0.000566103597503633,103101,-0.0328089870753434,170101,3585.27,0.000950281321080435,0.000370304933997322,0.000412158170415408
"89",2000-05-10,".IXIC",0.000807529501997236,3525.02,0.00069456338314662,0.000446428223847095,0.000440061893767242,0.000440061893767242,397,0.00088472856819688,0.00074202367756084,0.00069456338314662,0.000807529501997236,103103,-0.0405351578568762,170101,3384.99,0.00124232860702725,0.00074202367756084,0.000818683166368427
